,Unnamed: 0,Synset,Name,Predicted
9964,9964,Synset('georgian.n.03'),georgian.n.03,b
9966,9966,Synset('haitian_creole.n.01'),haitian_creole.n.01,b
9977,9977,Synset('celtic.n.01'),celtic.n.01,b
9980,9980,Synset('illyrian.n.01'),illyrian.n.01,b
9983,9983,Synset('proto-indo_european.n.01'),proto-indo_european.n.01,b
9986,9986,Synset('khoikhoin.n.01'),khoikhoin.n.01,b
9987,9987,Synset('kordofanian.n.01'),kordofanian.n.01,b
9991,9991,Synset('songhai.n.01'),songhai.n.01,b
10008,10008,Synset('constituent.n.04'),constituent.n.04,b
10031,10031,Synset('stub.n.03'),stub.n.03,b
10033,10033,Synset('bow.n.07'),bow.n.07,b
10039,10039,Synset('bravo.n.02'),bravo.n.02,b
10043,10043,Synset('cheering.n.01'),cheering.n.01,b
10044,10044,Synset('fostering.n.01'),fostering.n.01,b
10045,10045,Synset('goad.n.02'),goad.n.02,b
10046,10046,Synset('promotion.n.03'),promotion.n.03,b
10049,10049,Synset('all_clear.n.02'),all_clear.n.02,b
10052,10052,Synset('dismissal.n.03'),dismissal.n.03,b
10053,10053,Synset('green_light.n.02'),green_light.n.02,b
10055,10055,Synset('pass.n.05'),pass.n.05,b
10056,10056,Synset('pass.n.06'),pass.n.06,b
10057,10057,Synset('compliment.n.01'),compliment.n.01,b
10059,10059,Synset('eulogy.n.01'),eulogy.n.01,b
10060,10060,Synset('recommendation.n.02'),recommendation.n.02,b
10061,10061,Synset('superlative.n.01'),superlative.n.01,b
10062,10062,Synset('memorial.n.01'),memorial.n.01,b
10063,10063,Synset('ovation.n.01'),ovation.n.01,b
10064,10064,Synset('salute.n.01'),salute.n.01,b
10067,10067,Synset('visa.n.01'),visa.n.01,b
10070,10070,Synset('guarantee.n.02'),guarantee.n.02,b
10080,10080,Synset('canon.n.01'),canon.n.01,b
10088,10088,Synset('protocol.n.01'),protocol.n.01,b
10126,10126,Synset('documentation.n.01'),documentation.n.01,b
10128,10128,Synset('crash_course.n.01'),crash_course.n.01,b
10132,10132,Synset('list.n.01'),list.n.01,b
10133,10133,Synset('subdata_base.n.01'),subdata_base.n.01,b
10136,10136,Synset('corpus_delicti.n.01'),corpus_delicti.n.01,b
10137,10137,Synset('corroborating_evidence.n.01'),corroborating_evidence.n.01,b
10138,10138,Synset('direct_evidence.n.01'),direct_evidence.n.01,b
10139,10139,Synset('exhibit.n.01'),exhibit.n.01,b
10140,10140,Synset('hearsay_evidence.n.01'),hearsay_evidence.n.01,b
10144,10144,Synset('index.n.02'),index.n.02,b
10145,10145,Synset('record.n.05'),record.n.05,b
10146,10146,Synset('high-level_formatting.n.01'),high-level_formatting.n.01,b
10147,10147,Synset('low-level_formatting.n.01'),low-level_formatting.n.01,b
10148,10148,Synset('military_intelligence.n.02'),military_intelligence.n.02,b
10151,10151,Synset('blowback.n.02'),blowback.n.02,b
10152,10152,Synset('disinformation.n.01'),disinformation.n.01,b
10157,10157,Synset('coverage.n.03'),coverage.n.03,b
10161,10161,Synset('stop_press.n.01'),stop_press.n.01,b
10162,10162,Synset('agitprop.n.01'),agitprop.n.01,b
10165,10165,Synset('trade_secret.n.01'),trade_secret.n.01,b
10166,10166,Synset('cabala.n.01'),cabala.n.01,b
10192,10192,Synset('circular.n.01'),circular.n.01,b
10214,10214,Synset('margin_call.n.01'),margin_call.n.01,b
10227,10227,Synset('sale.n.05'),sale.n.05,b
10236,10236,Synset('promulgation.n.02'),promulgation.n.02,b
10237,10237,Synset('advisory.n.01'),advisory.n.01,b
10239,10239,Synset('handout.n.01'),handout.n.01,b
10240,10240,Synset('notice.n.01'),notice.n.01,b
10241,10241,Synset('program.n.05'),program.n.05,b
10242,10242,Synset('wanted_notice.n.01'),wanted_notice.n.01,b
10244,10244,Synset('rescript.n.01'),rescript.n.01,b
10245,10245,Synset('clean_bill_of_health.n.01'),clean_bill_of_health.n.01,b
10246,10246,Synset('contract.n.02'),contract.n.02,b
10247,10247,Synset('overbid.n.02'),overbid.n.02,b
10248,10248,Synset('preemptive_bid.n.01'),preemptive_bid.n.01,b
10249,10249,Synset('takeout.n.02'),takeout.n.02,b
10250,10250,Synset('midrash.n.01'),midrash.n.01,b
10252,10252,Synset('assertion.n.01'),assertion.n.01,b
10255,10255,Synset('manifesto.n.01'),manifesto.n.01,b
10256,10256,Synset('postulation.n.01'),postulation.n.01,b
10257,10257,Synset('pronouncement.n.01'),pronouncement.n.01,b
10259,10259,Synset('threat.n.03'),threat.n.03,b
10261,10261,Synset('specification.n.01'),specification.n.01,b
10264,10264,Synset('definition.n.01'),definition.n.01,b
10265,10265,Synset('deriving.n.01'),deriving.n.01,b
10267,10267,Synset('exposition.n.03'),exposition.n.03,b
10272,10272,Synset('simplification.n.01'),simplification.n.01,b
10273,10273,Synset('walk-through.n.01'),walk-through.n.01,b
10275,10275,Synset('dodge.n.03'),dodge.n.03,b
10277,10277,Synset('lie.n.01'),lie.n.01,b
10279,10279,Synset('empirical_formula.n.01'),empirical_formula.n.01,b
10282,10282,Synset('formula.n.01'),formula.n.01,b
10284,10284,Synset('malapropism.n.01'),malapropism.n.01,b
10286,10286,Synset('affirmative_pleading.n.01'),affirmative_pleading.n.01,b
10287,10287,Synset('alternative_pleading.n.01'),alternative_pleading.n.01,b
10288,10288,Synset('answer.n.04'),answer.n.04,b
10289,10289,Synset('charge.n.02'),charge.n.02,b
10290,10290,Synset('complaint.n.04'),complaint.n.04,b
10291,10291,Synset('defective_pleading.n.01'),defective_pleading.n.01,b
10292,10292,Synset('demurrer.n.02'),demurrer.n.02,b
10293,10293,Synset('rebutter.n.02'),rebutter.n.02,b
10294,10294,Synset('rejoinder.n.02'),rejoinder.n.02,b
10295,10295,Synset('replication.n.04'),replication.n.04,b
10296,10296,Synset('special_pleading.n.02'),special_pleading.n.02,b
10297,10297,Synset('surrebutter.n.01'),surrebutter.n.01,b
10298,10298,Synset('surrejoinder.n.01'),surrejoinder.n.01,b
10299,10299,Synset('extropy.n.01'),extropy.n.01,b
10300,10300,Synset('fortunetelling.n.01'),fortunetelling.n.01,b
10301,10301,Synset('horoscope.n.01'),horoscope.n.01,b
10303,10303,Synset('prognosis.n.01'),prognosis.n.01,b
10304,10304,Synset('prophecy.n.02'),prophecy.n.02,b
10305,10305,Synset('axiom.n.02'),axiom.n.02,b
10306,10306,Synset('conclusion.n.05'),conclusion.n.05,b
10308,10308,Synset('lemma.n.01'),lemma.n.01,b
10309,10309,Synset('negation.n.03'),negation.n.03,b
10310,10310,Synset('particular.n.03'),particular.n.03,b
10311,10311,Synset('postulate.n.01'),postulate.n.01,b
10312,10312,Synset('theorem.n.01'),theorem.n.01,b
10313,10313,Synset('universal.n.02'),universal.n.02,b
10315,10315,Synset('conversation_stopper.n.01'),conversation_stopper.n.01,b
10317,10317,Synset('gambit.n.01'),gambit.n.01,b
10318,10318,Synset('mention.n.01'),mention.n.01,b
10323,10323,Synset('shot.n.09'),shot.n.09,b
10326,10326,Synset('fine_print.n.01'),fine_print.n.01,b
10327,10327,Synset('weasel_word.n.01'),weasel_word.n.01,b
10328,10328,Synset('demythologization.n.01'),demythologization.n.01,b
10330,10330,Synset('denouement.n.02'),denouement.n.02,b
10331,10331,Synset('argument.n.04'),argument.n.04,b
10338,10338,Synset('outline.n.02'),outline.n.02,b
10342,10342,Synset('summation.n.01'),summation.n.01,b
10345,10345,Synset('truism.n.01'),truism.n.01,b
10346,10346,Synset('problem.n.02'),problem.n.02,b
10372,10372,Synset('buoy.n.01'),buoy.n.01,b
10377,10377,Synset('academic_degree.n.01'),academic_degree.n.01,b
10378,10378,Synset('academy_award.n.01'),academy_award.n.01,b
10379,10379,Synset('aliyah.n.01'),aliyah.n.01,b
10382,10382,Synset('decoration.n.02'),decoration.n.02,b
10383,10383,Synset('emmy.n.01'),emmy.n.01,b
10388,10388,Synset('prix_de_rome.n.01'),prix_de_rome.n.01,b
10394,10394,Synset('demerit.n.01'),demerit.n.01,b
10395,10395,Synset('authentication.n.01'),authentication.n.01,b
10398,10398,Synset('cairn.n.01'),cairn.n.01,b
10400,10400,Synset('label.n.04'),label.n.04,b
10402,10402,Synset('peg.n.02'),peg.n.02,b
10403,10403,Synset('postmark.n.01'),postmark.n.01,b
10404,10404,Synset('spot.n.11'),spot.n.11,b
10405,10405,Synset('trademark.n.02'),trademark.n.02,b
10406,10406,Synset('watermark.n.02'),watermark.n.02,b
10411,10411,Synset('mace.n.04'),mace.n.04,b
10415,10415,Synset('seal.n.05'),seal.n.05,b
10416,10416,Synset('postage.n.02'),postage.n.02,b
10418,10418,Synset('placeholder.n.02'),placeholder.n.02,b
10450,10450,Synset('gape.n.01'),gape.n.01,b
10474,10474,Synset('analysis.n.03'),analysis.n.03,b
10477,10477,Synset('review.n.02'),review.n.02,b
10479,10479,Synset('web_log.n.01'),web_log.n.01,b
10481,10481,Synset('brevet.n.01'),brevet.n.01,b
10484,10484,Synset('charter.n.01'),charter.n.01,b
10489,10489,Synset('form.n.08'),form.n.08,b
10493,10493,Synset('platform.n.02'),platform.n.02,b
10494,10494,Synset('report.n.01'),report.n.01,b
10501,10501,Synset('play.n.01'),play.n.01,b
10503,10503,Synset('script.n.01'),script.n.01,b
10513,10513,Synset('epitaph.n.01'),epitaph.n.01,b
10515,10515,Synset('acrostic.n.02'),acrostic.n.02,b
10523,10523,Synset('poem.n.01'),poem.n.01,b
10528,10528,Synset('addendum.n.01'),addendum.n.01,b
10538,10538,Synset('apocrypha.n.01'),apocrypha.n.01,b
10540,10540,Synset('gospel.n.01'),gospel.n.01,b
10541,10541,Synset('mantra.n.02'),mantra.n.02,b
10547,10547,Synset('scripture.n.02'),scripture.n.02,b
10549,10549,Synset('synoptic_gospels.n.01'),synoptic_gospels.n.01,b
10551,10551,Synset('testament.n.04'),testament.n.04,b
10552,10552,Synset('vedic_literature.n.01'),vedic_literature.n.01,b
10553,10553,Synset('dissertation.n.01'),dissertation.n.01,b
10555,10555,Synset('tract.n.03'),tract.n.03,b
10559,10559,Synset('longhand.n.01'),longhand.n.01,b
10567,10567,Synset('boustrophedon.n.01'),boustrophedon.n.01,b
10568,10568,Synset('hieroglyph.n.02'),hieroglyph.n.02,b
10571,10571,Synset('point_system.n.03'),point_system.n.03,b
10572,10572,Synset('script.n.03'),script.n.03,b
10573,10573,Synset('spelling.n.01'),spelling.n.01,b
10574,10574,Synset('carbon_process.n.01'),carbon_process.n.01,b
10575,10575,Synset('intaglio_printing.n.01'),intaglio_printing.n.01,b
10576,10576,Synset('offset.n.05'),offset.n.05,b
10577,10577,Synset('planographic_printing.n.01'),planographic_printing.n.01,b
10583,10583,Synset('touch_typing.n.01'),touch_typing.n.01,b
10605,10605,Synset('contents.n.01'),contents.n.01,b
10609,10609,Synset('daisy_chain.n.02'),daisy_chain.n.02,b
10610,10610,Synset('festoon.n.03'),festoon.n.03,b
10611,10611,Synset('crown.n.03'),crown.n.03,b
10612,10612,Synset('laurel.n.03'),laurel.n.03,b
10613,10613,Synset('chorus.n.04'),chorus.n.04,b
10614,10614,Synset('diagonal.n.03'),diagonal.n.03,b
10617,10617,Synset('rank.n.01'),rank.n.01,b
10619,10619,Synset('row.n.01'),row.n.01,b
10625,10625,Synset('queue.n.01'),queue.n.01,b
10637,10637,Synset('electromotive_series.n.01'),electromotive_series.n.01,b
10639,10639,Synset('hierarchy.n.01'),hierarchy.n.01,b
10646,10646,Synset('string.n.04'),string.n.04,b
10816,10816,Synset('bittacidae.n.01'),bittacidae.n.01,b
10822,10822,Synset('endamoebidae.n.01'),endamoebidae.n.01,b
10824,10824,Synset('filoviridae.n.01'),filoviridae.n.01,b
10826,10826,Synset('form_family.n.01'),form_family.n.01,b
10832,10832,Synset('panorpidae.n.01'),panorpidae.n.01,b
10848,10848,Synset('form_genus.n.01'),form_genus.n.01,b
10849,10849,Synset('form_genus.n.02'),form_genus.n.02,b
10860,10860,Synset('type_genus.n.01'),type_genus.n.01,b
10863,10863,Synset('fungi.n.01'),fungi.n.01,b
10895,10895,Synset('protozoa.n.01'),protozoa.n.01,b
10896,10896,Synset('pyrrophyta.n.01'),pyrrophyta.n.01,b
10906,10906,Synset('metazoa.n.01'),metazoa.n.01,b
10907,10907,Synset('parazoa.n.01'),parazoa.n.01,b
10910,10910,Synset('cultivar.n.01'),cultivar.n.01,b
10916,10916,Synset('tuft.n.01'),tuft.n.01,b
10917,10917,Synset('band.n.06'),band.n.06,b
10918,10918,Synset('case.n.11'),case.n.11,b
10919,10919,Synset('gender.n.01'),gender.n.01,b
10922,10922,Synset('person.n.03'),person.n.03,b
10924,10924,Synset('tense.n.01'),tense.n.01,b
10941,10941,Synset('hunger_march.n.01'),hunger_march.n.01,b
10942,10942,Synset('callithump.n.01'),callithump.n.01,b
10992,10992,Synset('elite.n.01'),elite.n.01,b
11003,11003,Synset('curia.n.01'),curia.n.01,b
11004,11004,Synset('executive.n.02'),executive.n.02,b
11009,11009,Synset('frontier_settlement.n.01'),frontier_settlement.n.01,b
11010,11010,Synset('plantation.n.02'),plantation.n.02,b
11018,11018,Synset('rome.n.02'),rome.n.02,b
11021,11021,Synset('iraqi_national_congress.n.01'),iraqi_national_congress.n.01,b
11029,11029,Synset('gown.n.02'),gown.n.02,b
11030,11030,Synset('varsity.n.01'),varsity.n.01,b
11031,11031,Synset('areopagus.n.02'),areopagus.n.02,b
11032,11032,Synset('bench.n.05'),bench.n.05,b
11035,11035,Synset('council.n.02'),council.n.02,b
11036,11036,Synset('court.n.01'),court.n.01,b
11040,11040,Synset('sabbat.n.01'),sabbat.n.01,b
11044,11044,Synset('house.n.04'),house.n.04,b
11048,11048,Synset('section.n.09'),section.n.09,b
11055,11055,Synset('circassian.n.02'),circassian.n.02,b
11056,11056,Synset('convent.n.02'),convent.n.02,b
11057,11057,Synset('hamlet.n.01'),hamlet.n.01,b
11059,11059,Synset('house.n.03'),house.n.03,b
11065,11065,Synset('court.n.06'),court.n.06,b
11069,11069,Synset('huddle.n.02'),huddle.n.02,b
11078,11078,Synset('conference.n.01'),conference.n.01,b
11079,11079,Synset('congress.n.02'),congress.n.02,b
11081,11081,Synset('council.n.03'),council.n.03,b
11082,11082,Synset('forum.n.01'),forum.n.01,b
11083,11083,Synset('plenum.n.01'),plenum.n.01,b
11090,11090,Synset('ruck.n.01'),ruck.n.01,b
11091,11091,Synset('city.n.03'),city.n.03,b
11092,11092,Synset('town.n.02'),town.n.02,b
11093,11093,Synset('couple.n.01'),couple.n.01,b
11098,11098,Synset('revival.n.02'),revival.n.02,b
11099,11099,Synset('bee.n.02'),bee.n.02,b
11100,11100,Synset('company.n.06'),company.n.06,b
11101,11101,Synset('function.n.05'),function.n.05,b
11104,11104,Synset('party.n.02'),party.n.02,b
11105,11105,Synset('supper.n.02'),supper.n.02,b
11154,11154,Synset('allies.n.01'),allies.n.01,b
11155,11155,Synset('allies.n.02'),allies.n.02,b
11157,11157,Synset('axis.n.03'),axis.n.03,b
11159,11159,Synset('central_powers.n.01'),central_powers.n.01,b
11160,11160,Synset('combination.n.05'),combination.n.05,b
11162,11162,Synset('northern_alliance.n.01'),northern_alliance.n.01,b
11167,11167,Synset('association_for_the_advancement_of_retired_persons.n.01'),association_for_the_advancement_of_retired_persons.n.01,b
11168,11168,Synset('association_of_southeast_asian_nations.n.01'),association_of_southeast_asian_nations.n.01,b
11170,11170,Synset('club.n.02'),club.n.02,b
11171,11171,Synset('consortium.n.01'),consortium.n.01,b
11172,11172,Synset('cooperative.n.02'),cooperative.n.02,b
11173,11173,Synset('fabian_society.n.01'),fabian_society.n.01,b
11174,11174,Synset('family.n.08'),family.n.08,b
11176,11176,Synset('institute.n.01'),institute.n.01,b
11177,11177,Synset('league.n.01'),league.n.01,b
11179,11179,Synset('national_association_of_realtors.n.01'),national_association_of_realtors.n.01,b
11182,11182,Synset('sisterhood.n.02'),sisterhood.n.02,b
11184,11184,Synset('veterans_of_foreign_wars.n.01'),veterans_of_foreign_wars.n.01,b
11187,11187,Synset('chorus.n.05'),chorus.n.05,b
11189,11189,Synset('minstrel_show.n.01'),minstrel_show.n.01,b
11200,11200,Synset('american_federation_of_labor.n.01'),american_federation_of_labor.n.01,b
11201,11201,Synset('american_federation_of_labor_and_congress_of_industrial_organizations.n.01'),american_federation_of_labor_and_congress_of_industrial_organizations.n.01,b
11202,11202,Synset('congress_of_industrial_organizations.n.01'),congress_of_industrial_organizations.n.01,b
11203,11203,Synset('guerrilla_force.n.01'),guerrilla_force.n.01,b
11208,11208,Synset('military_police.n.01'),military_police.n.01,b
11209,11209,Synset('military_service.n.01'),military_service.n.01,b
11210,11210,Synset('paramilitary.n.01'),paramilitary.n.01,b
11211,11211,Synset('patrol.n.03'),patrol.n.03,b
11212,11212,Synset('police.n.01'),police.n.01,b
11213,11213,Synset('rank_and_file.n.01'),rank_and_file.n.01,b
11214,11214,Synset('security_force.n.01'),security_force.n.01,b
11215,11215,Synset('staff.n.01'),staff.n.01,b
11218,11218,Synset('academy.n.02'),academy.n.02,b
11223,11223,Synset('issuer.n.01'),issuer.n.01,b
11226,11226,Synset('vicariate.n.01'),vicariate.n.01,b
11233,11233,Synset('orchestra.n.01'),orchestra.n.01,b
11236,11236,Synset('section.n.10'),section.n.10,b
11237,11237,Synset('septet.n.02'),septet.n.02,b
11238,11238,Synset('sextet.n.03'),sextet.n.03,b
11240,11240,Synset('alcoholics_anonymous.n.01'),alcoholics_anonymous.n.01,b
11242,11242,Synset('congress_of_racial_equality.n.01'),congress_of_racial_equality.n.01,b
11243,11243,Synset('denomination.n.01'),denomination.n.01,b
11244,11244,Synset('mission.n.01'),mission.n.01,b
11245,11245,Synset('national_trust.n.01'),national_trust.n.01,b
11246,11246,Synset('red_cross.n.01'),red_cross.n.01,b
11247,11247,Synset('salvation_army.n.01'),salvation_army.n.01,b
11248,11248,Synset('umma_tameer-e-nau.n.01'),umma_tameer-e-nau.n.01,b
11249,11249,Synset('american_labor_party.n.01'),american_labor_party.n.01,b
11250,11250,Synset('american_party.n.01'),american_party.n.01,b
11251,11251,Synset('anti-masonic_party.n.01'),anti-masonic_party.n.01,b
11252,11252,Synset('black_panthers.n.01'),black_panthers.n.01,b
11253,11253,Synset('communist_party.n.01'),communist_party.n.01,b
11254,11254,Synset('conservative_party.n.01'),conservative_party.n.01,b
11255,11255,Synset('constitutional_union_party.n.01'),constitutional_union_party.n.01,b
11256,11256,Synset('democratic-republican_party.n.01'),democratic-republican_party.n.01,b
11259,11259,Synset('federalist_party.n.01'),federalist_party.n.01,b
11260,11260,Synset('free_soil_party.n.01'),free_soil_party.n.01,b
11261,11261,Synset('gironde.n.01'),gironde.n.01,b
11263,11263,Synset('greenback_party.n.01'),greenback_party.n.01,b
11264,11264,Synset('kuomintang.n.01'),kuomintang.n.01,b
11265,11265,Synset('labor_party.n.01'),labor_party.n.01,b
11266,11266,Synset('liberal_democrat_party.n.01'),liberal_democrat_party.n.01,b
11267,11267,Synset('liberal_party.n.01'),liberal_party.n.01,b
11268,11268,Synset('liberty_party.n.01'),liberty_party.n.01,b
11270,11270,Synset('national_socialist_german_workers'_party.n.01'),national_socialist_german_workers_party.n.01,b
11271,11271,Synset('opposition.n.08'),opposition.n.08,b
11272,11272,Synset('people's_party.n.01'),peoples_party.n.01,b
11273,11273,Synset('progressive_party.n.01'),progressive_party.n.01,b
11274,11274,Synset('prohibition_party.n.01'),prohibition_party.n.01,b
11275,11275,Synset('republican_party.n.01'),republican_party.n.01,b
11276,11276,Synset('social_democratic_party.n.01'),social_democratic_party.n.01,b
11277,11277,Synset('socialist_labor_party.n.01'),socialist_labor_party.n.01,b
11279,11279,Synset('states'_rights_democratic_party.n.01'),states_rights_democratic_party.n.01,b
11280,11280,Synset('third_party.n.02'),third_party.n.02,b
11282,11282,Synset('whig_party.n.01'),whig_party.n.01,b
11283,11283,Synset('government.n.01'),government.n.01,b
11285,11285,Synset('company_union.n.01'),company_union.n.01,b
11287,11287,Synset('industrial_union.n.01'),industrial_union.n.01,b
11292,11292,Synset('crew.n.01'),crew.n.01,b
11295,11295,Synset('fifth_column.n.01'),fifth_column.n.01,b
11299,11299,Synset('intensive_care_unit.n.01'),intensive_care_unit.n.01,b
11307,11307,Synset('team.n.01'),team.n.01,b
11312,11312,Synset('monarchy.n.01'),monarchy.n.01,b
11321,11321,Synset('faction.n.02'),faction.n.02,b
11356,11356,Synset('magic_number.n.01'),magic_number.n.01,b
11358,11358,Synset('googol.n.01'),googol.n.01,b
11359,11359,Synset('googolplex.n.01'),googolplex.n.01,b
11360,11360,Synset('complex_conjugate.n.01'),complex_conjugate.n.01,b
11363,11363,Synset('avogadro's_number.n.01'),avogadros_number.n.01,b
11367,11367,Synset('equilibrium_constant.n.01'),equilibrium_constant.n.01,b
11368,11368,Synset('factor_of_proportionality.n.01'),factor_of_proportionality.n.01,b
11369,11369,Synset('gas_constant.n.01'),gas_constant.n.01,b
11370,11370,Synset('gravitational_constant.n.01'),gravitational_constant.n.01,b
11371,11371,Synset('hubble's_constant.n.01'),hubbles_constant.n.01,b
11372,11372,Synset('ionic_charge.n.01'),ionic_charge.n.01,b
11373,11373,Synset('speed_of_light.n.01'),speed_of_light.n.01,b
11374,11374,Synset('cartesian_coordinate.n.01'),cartesian_coordinate.n.01,b
11375,11375,Synset('polar_coordinate.n.01'),polar_coordinate.n.01,b
11378,11378,Synset('circulation.n.03'),circulation.n.03,b
11382,11382,Synset('pollen_count.n.01'),pollen_count.n.01,b
11385,11385,Synset('aliquant.n.01'),aliquant.n.01,b
11386,11386,Synset('aliquot.n.01'),aliquot.n.01,b
11388,11388,Synset('conversion_factor.n.01'),conversion_factor.n.01,b
